tree_id;stand_id;plot;stand_idplot;tag;species;year;year_count;tree_status;dbh;x_coord;AreaCookie;y_coord;size_cat
PP17000200078;PP17;2;PP172;1287;ABLA;2017;40;2;5,4;23,98521844;22,90221044;62,06117341;small
PP17000200079;PP17;2;PP172;1288;PIMO;2017;40;2;7,2;22,62351022;40,71504079;54,0913619;small
PP17000300001;PP17;3;PP173;9555;PSME;2013;36;1;39,5;29,5;1225,417484;93,1;regular
PP17000300002;PP17;3;PP173;9556;PICO;2013;36;1;27,2;35,6;581,0689772;91,9;regular
PP17000300003;PP17;3;PP173;9557;PSME;2013;36;1;33,7;35,5;891,9688402;97,5;regular
PP17000300004;PP17;3;PP173;9558;PIMO;2008;31;6;29,8;40,6;697,464985;98,75;regular
PP17000300005;PP17;3;PP173;9559;PIEN;2008;31;6;35,9;42,6;1012,229007;93,6;regular
PP17000300006;PP17;3;PP173;9560;PICO;2008;31;6;23,3;41,3;426,3848089;94;regular
PP17000300007;PP17;3;PP173;9561;ABLA;2013;36;1;23,8;45,65;444,8809357;93,25;regular
PP17000300008;PP17;3;PP173;9562;TSHE;2013;36;1;23,3;46;426,3848089;87,6;regular
PP17000300009;PP17;3;PP173;9563;PICO;2013;36;1;27,4;48,1;589,6455252;84;regular
PP17000300010;PP17;3;PP173;9564;ABLA;2013;36;1;24,4;43,1;467,5946506;82,75;regular
PP17000300011;PP17;3;PP173;9565;PSME;2013;36;1;44,4;36,95;1548,302523;84,5;regular
PP17000300012;PP17;3;PP173;9597;ABLA;1987;10;6;17,5;29,75;240,5281875;86,3;regular
PP17000300013;PP17;3;PP173;9598;PSME;2013;36;1;31,7;29;789,2387604;82,2;regular
PP17000300014;PP17;3;PP173;9942;PSME;2013;36;1;46,4;47,95;1690,93083;79,15;regular
PP17000300015;PP17;3;PP173;8404;TSHE;2013;36;1;19,3;44,63;292,5529619;80,53;regular
PP17000300016;PP17;3;PP173;31;ABLA;2013;36;1;20,5;40,92;330,0635782;92,91;regular
PP17000300017;PP17;3;PP173;451;ABLA;2013;36;1;15,9;38,47;198,5565097;87,23;regular
PP17000300018;PP17;3;PP173;1265;ABLA;2017;40;2;15,5;39,6264401;188,6919088;94,15214617;regular
PP17000300019;PP17;3;PP173;1275;PICO;2017;40;2;17,6;50,42030916;243,2849351;82,38854401;regular
PP17000400001;PP17;4;PP174;9566;PSME;2013;36;1;96,4;34;7298,673717;74,15;regular
PP17000400002;PP17;4;PP174;9567;PIEN;2013;36;1;31,2;35,5;764,5379882;71,65;regular
PP17000400003;PP17;4;PP174;9568;TSHE;2013;36;1;36,8;37;1063,617609;70,85;regular
PP17000400004;PP17;4;PP174;9569;PICO;2013;36;1;21,2;32,1;352,9893506;68,45;regular
PP17000400005;PP17;4;PP174;9572;PICO;2013;36;1;22,4;39,2;394,0813825;66;regular
PP17000400006;PP17;4;PP174;9573;PICO;2013;36;1;32,3;42,8;819,3980499;63,2;regular
PP17000400007;PP17;4;PP174;9574;PIEN;2013;36;1;26,5;46,25;551,5458602;62,1;regular
PP17000400008;PP17;4;PP174;9575;PICO;2013;36;1;21,4;43,3;359,6809429;58,25;regular
PP17000400009;PP17;4;PP174;9576;PICO;2013;36;1;26,1;46,1;535,0210829;58,5;regular
PP17000400010;PP17;4;PP174;9577;PICO;2013;36;1;17,8;44;248,8455541;54;regular
PP17000400011;PP17;4;PP174;9578;PICO;2013;36;1;23,1;41,35;419,096314;55,8;regular
PP17000400012;PP17;4;PP174;9579;PICO;2013;36;1;28;39,5;615,7521601;57,5;regular
PP17000400013;PP17;4;PP174;9580;PICO;2013;36;1;36,7;34,6;1057,844932;56;regular
PP17000400014;PP17;4;PP174;9581;ABLA;2013;36;1;21,4;33,95;359,6809429;56,8;regular
PP17000400015;PP17;4;PP174;9582;PICO;2013;36;1;28,1;32;620,1582438;58,5;regular
PP17000400016;PP17;4;PP174;9583;PIMO;2013;36;1;27,9;29,45;611,3617844;57,75;regular
PP17000400017;PP17;4;PP174;9584;PIEN;2013;36;1;27;30,6;572,5552611;60,15;regular
PP17000400018;PP17;4;PP174;9585;TSHE;2008;31;6;18,4;31,5;265,9044022;60,85;regular
PP17000400019;PP17;4;PP174;9586;PSME;2013;36;1;49,1;32;1893,445746;61,25;regular
PP17000400020;PP17;4;PP174;9943;PSME;2013;36;1;38,2;40,5;1146,084416;56,25;regular
PP17000400021;PP17;4;PP174;9949;PIMO;2013;36;1;21,8;29,25;373,2526232;62,75;regular
PP17000400022;PP17;4;PP174;8693;PICO;2013;36;1;17,3;38,35;235,0618163;59,14;regular
PP17000400023;PP17;4;PP174;8694;PSME;2013;36;1;21,3;39,25;356,3272928;59,29;regular
PP17000400024;PP17;4;PP174;8401;PICO;2013;36;1;19,4;34,44;295,5924528;68,58;regular
PP17000400025;PP17;4;PP174;8405;ABLA;2013;36;1;17,4;28,09;237,787148;78,29;regular
PP17000400026;PP17;4;PP174;8407;ABLA;2013;36;1;17,2;37,47;232,3521927;56,13;regular
PP17000400027;PP17;4;PP174;59;PICO;2013;36;1;17,6;47,53;243,2849351;63,22;regular
PP17000400028;PP17;4;PP174;60;PSME;2013;36;1;24,7;47,63;479,1635655;63,3;regular
PP17000400029;PP17;4;PP174;81;ABLA;2013;36;1;17,4;26,97;237,787148;80,7;regular
PP17000400030;PP17;4;PP174;82;PICO;2013;36;1;16,5;39,98;213,82465;63,97;regular
PP17000400031;PP17;4;PP174;83;PSME;2013;36;1;18;41,96;254,4690049;62,16;regular
PP17000400032;PP17;4;PP174;84;PSME;2013;36;1;19,3;45,46;292,5529619;62,74;regular
PP17000400034;PP17;4;PP174;434;TSHE;2013;36;6;16,5;26,39;213,82465;61,85;regular
PP17000400035;PP17;4;PP174;487;ABLA;2013;36;1;15,8;39,08;196,0667975;73,8;regular
PP17000400036;PP17;4;PP174;774;ABLA;2013;36;2;15,8;40,71;196,0667975;63,78;regular
PP17000400037;PP17;4;PP174;775;PIEN;2013;36;2;18,1;49,15;257,3042923;59,51;regular
PP17000500001;PP17;5;PP175;9587;PSME;2013;36;1;28,1;50,65;620,1582438;90,8;regular
PP17000500002;PP17;5;PP175;9588;PSME;2013;36;1;43,1;66,3;1458,963482;98,5;regular
PP17000500003;PP17;5;PP175;9589;ABLA;2008;31;6;18,9;70,5;280,5520779;91,35;regular
PP17000500004;PP17;5;PP175;9590;PSME;2013;36;1;33,5;75,5;881,4130889;84,55;regular
PP17000500006;PP17;5;PP175;9592;PICO;1984;7;6;30,2;66,51;716,3145409;81,66;regular
PP17000500007;PP17;5;PP175;9593;PSME;2013;36;1;29,8;66,2;697,464985;82;regular
PP17000500008;PP17;5;PP175;9594;PSME;2013;36;1;33,5;59;881,4130889;89,35;regular
PP17000500009;PP17;5;PP175;9595;POBA;2013;36;1;25,4;56;506,7074791;82,8;regular
PP17000500010;PP17;5;PP175;9596;PIMO;2013;36;1;25,2;58,95;498,7592497;85,9;regular
PP17000500011;PP17;5;PP175;9599;PICO;2013;36;1;23,5;57,35;433,7361357;85,6;regular
PP17000500012;PP17;5;PP175;9600;PSME;2013;36;1;50,5;63;2002,961666;77,65;regular
PP17000500013;PP17;5;PP175;9601;PICO;2013;36;1;33,2;63,75;865,6972716;79,2;regular
PP17000500015;PP17;5;PP175;28;PSME;2013;36;1;19,5;100,16;298,6476516;58,01;regular
PP17000500016;PP17;5;PP175;30;ABLA;2013;36;1;20,3;56,15;323,6547292;90,32;regular
PP17000500017;PP17;5;PP175;452;PSME;2013;36;1;18,3;6,71;263,0219909;89,69;regular
PP17000500018;PP17;5;PP175;1245;PICO;2017;40;2;15,5;75,45220079;188,6919088;86,79449109;regular
PP17000600001;PP17;6;PP176;9602;PIEN;2013;36;1;16,1;55,5;203,5830579;73,4;regular
PP17000600002;PP17;6;PP176;9603;TSHE;2008;31;6;19,3;54,25;292,5529619;70,8;regular
PP17000600003;PP17;6;PP176;9604;PIMO;2002;25;6;23,1;54,35;419,096314;69,2;regular
PP17000600004;PP17;6;PP176;9605;POBA;2013;36;1;36,3;53,6;1034,911306;68,75;regular
PP17000600005;PP17;6;PP176;9606;TSHE;2013;36;6;11,9;53,5;111,2202339;70,5;small
PP17000600006;PP17;6;PP176;9607;PIMO;2008;31;6;11,5;53,95;103,8689071;71,9;small
PP17000600007;PP17;6;PP176;9608;TSHE;2013;36;1;9,7;56;73,89811319;71;small
PP17000600008;PP17;6;PP176;9609;PSME;2013;36;1;26;56,45;530,9291585;70,2;regular
PP17000600009;PP17;6;PP176;9610;PSME;2013;36;1;38;57,15;1134,114948;70,75;regular
PP17000600010;PP17;6;PP176;9611;PICO;2013;36;1;35,5;58,45;989,7980354;70,25;regular
PP17000600011;PP17;6;PP176;9612;PSME;2013;36;1;35,4;60,6;984,2295624;69,2;regular
PP17000600012;PP17;6;PP176;9613;TSHE;2008;31;6;11,1;64;96,76890771;70,15;small
PP17000600013;PP17;6;PP176;9614;ABLA;2013;36;1;9,4;65,45;69,39778172;73,15;small
PP17000600014;PP17;6;PP176;9615;TSHE;2008;31;6;11,4;73,25;102,0703453;69,75;small
PP17000600015;PP17;6;PP176;9616;PSME;2013;36;1;19,2;74;289,529179;65,35;regular
PP17000600016;PP17;6;PP176;9617;ABLA;1983;6;6;19,8;71,53;307,907496;66,07;regular
PP17000600017;PP17;6;PP176;9618;ABAM;2013;36;6;11,9;71,3;111,2202339;65,45;small
PP17000600018;PP17;6;PP176;9619;PSME;2013;36;1;34,6;72,65;940,2472653;63,6;regular
PP17000600019;PP17;6;PP176;9620;PSME;2017;40;1;26;71,8900808;530,9291585;64,21268948;regular
PP17000600020;PP17;6;PP176;9621;PSME;2013;36;1;33;70,4;855,2985999;61,5;regular
PP17000600021;PP17;6;PP176;9622;ABLA;2013;36;1;13,5;74,45;143,1388153;60,5;small
PP17000600022;PP17;6;PP176;9623;PSME;2013;36;1;27,9;65,35;611,3617844;59,65;regular
PP17000600023;PP17;6;PP176;9624;PSME;2013;36;1;35,8;62,25;1006,597702;61,85;regular
PP17000600025;PP17;6;PP176;9626;PIMO;2013;36;1;12,5;57,1;122,718463;68;small
PP17000600026;PP17;6;PP176;9627;PIEN;2013;36;1;11,9;56;111,2202339;62,75;regular
PP17000600027;PP17;6;PP176;9628;CANO;2013;36;1;12;53,95;113,0973355;65,85;small
PP17000600028;PP17;6;PP176;9629;PICO;2013;36;1;20,6;51;333,2915646;61,5;regular
PP17000600029;PP17;6;PP176;9630;PIMO;2002;25;6;13,7;52;147,4113813;60,5;small
PP17000600030;PP17;6;PP176;9631;PIMO;2002;25;6;22,8;51,2;408,2813813;58,95;regular
PP17000600031;PP17;6;PP176;9632;PIEN;2013;36;1;11,5;51,6;103,8689071;57;small
PP17000600032;PP17;6;PP176;9633;PICO;2013;36;1;30,8;53,2;745,0601137;54,5;regular
PP17000600033;PP17;6;PP176;9634;POBA;2013;36;6;22,9;55,35;411,8706509;50,4;regular
PP17000600034;PP17;6;PP176;9635;PICO;2008;31;6;20,1;61;317,308712;56;regular
PP17000600035;PP17;6;PP176;9636;ABLA;2013;36;1;15,9;57,85;198,5565097;56,1;regular
PP17000600036;PP17;6;PP176;9637;PSME;2013;36;1;19,5;57;298,6476516;58,45;regular
PP17000600037;PP17;6;PP176;9638;PIMO;2013;36;1;16;55,75;201,0619298;58,65;regular
PP17000600038;PP17;6;PP176;9639;PIMO;2013;36;1;12,9;62,5;130,6981084;63,8;small
PP17000600039;PP17;6;PP176;9640;CANO;2013;36;6;5,6;65,25;24,6300864;67,35;small
PP17000600040;PP17;6;PP176;9641;PSME;2013;36;1;36,3;66,25;1034,911306;67,5;regular
PP17000600041;PP17;6;PP176;9642;PIEN;2013;36;1;16;62,35;201,0619298;57,65;regular
PP17000600042;PP17;6;PP176;9643;POBA;1995;18;6;17,9;62,44;251,6494255;56,36;regular
PP17000600043;PP17;6;PP176;9693;PICO;2013;36;1;19;72,95;283,528737;52,75;regular
PP17000600044;PP17;6;PP176;9694;PSME;2013;36;1;34,6;66,35;940,2472653;55,35;regular
PP17000600045;PP17;6;PP176;9695;PIMO;2013;36;1;13,2;63,3;136,847776;50,4;small
PP17000600046;PP17;6;PP176;8578;TSHE;2013;36;1;11,2;53,55;98,52034562;67,36;small
PP17000600047;PP17;6;PP176;8406;CANO;2013;36;1;7,2;73,49;40,71504079;70,52;small
PP17000600048;PP17;6;PP176;8417;PSME;2013;36;1;13,2;55,62;136,847776;71,33;small
PP17000600049;PP17;6;PP176;9867;ABLA;2013;36;1;8,3;93,88;54,10607948;96,38;small
PP17000600050;PP17;6;PP176;9868;PICO;2013;36;1;9;63,93;63,61725124;54,51;small
PP17000600051;PP17;6;PP176;486;PIMO;2013;36;6;6,2;50,62;30,1907054;59,37;small
PP17000600052;PP17;6;PP176;1246;TSHE;2017;40;2;7,4;55,13796652;43,00840343;70,79749439;small
PP17000600053;PP17;6;PP176;1255;PICO;2017;40;2;7,9;66,39306681;49,01669938;51,24152715;small
PP17000600054;PP17;6;PP176;1256;ABLA;2017;40;2;6,4;61,25890335;32,16990877;51,21555408;small
PP17000700001;PP17;7;PP177;9644;PICO;2013;36;6;28;81,1;615,7521601;98,5;regular
PP17000700002;PP17;7;PP177;9645;PICO;2013;36;6;38,9;83,75;1188,472355;98,8;regular
PP17000700003;PP17;7;PP177;9646;PSME;2013;36;1;23,6;83;437,4353611;99,5;regular
PP17000700004;PP17;7;PP177;9647;PSME;2013;36;1;27,5;87,1;593,9573611;98,3;regular
PP17000700005;PP17;7;PP177;9648;ABLA;2013;36;1;22;92;380,1327111;99,5;regular
PP17000700006;PP17;7;PP177;9649;ABLA;2008;31;6;35,1;95,65;967,6183913;96;regular
PP17000700007;PP17;7;PP177;9650;ABLA;2002;25;6;22,2;89,1;387,0756308;93,2;regular
PP17000700008;PP17;7;PP177;9651;PSME;2013;36;1;32,1;82;809,2821215;94,75;regular
PP17000700009;PP17;7;PP177;9652;PIEN;1984;7;6;15,4;86,8;186,2650284;95,5;regular
PP17000700010;PP17;7;PP177;9653;PICO;2013;36;6;30,5;85,5;730,6166415;93;regular
PP17000700011;PP17;7;PP177;9654;PICO;2013;36;6;33,9;86,75;902,5874234;89,2;regular
PP17000700012;PP17;7;PP177;9655;PICO;2013;36;6;21,4;83,5;359,6809429;91,15;regular
PP17000700013;PP17;7;PP177;9656;PICO;2013;36;6;29,2;82,75;669,66189;88,4;regular
PP17000700014;PP17;7;PP177;9657;PSME;2013;36;1;80,4;97;5076,939392;88,5;regular
PP17000700015;PP17;7;PP177;9658;ABLA;2013;36;1;27,3;91,15;585,3493972;86,7;regular
PP17000700016;PP17;7;PP177;9659;PICO;2013;36;1;35,3;87;978,6767974;83,55;regular
PP17000700017;PP17;7;PP177;9660;PSME;2013;36;1;47,3;85,5;1757,163457;84,35;regular
PP17000700018;PP17;7;PP177;9661;PIMO;2002;25;6;18,4;87,15;265,9044022;76,75;regular
PP17000700019;PP17;7;PP177;9663;PICO;1985;8;6;23,5;96,17;433,7361357;77,64;regular
PP17000700020;PP17;7;PP177;9664;PIMO;1985;8;6;26;95,88;530,9291585;77;regular
PP17000700021;PP17;7;PP177;9950;ABLA;2013;36;1;23,2;90,4;422,7327075;98,5;regular
PP17000700022;PP17;7;PP177;291;PSME;2013;36;1;22,8;81,85;408,2813813;92;regular
PP17000700023;PP17;7;PP177;8695;PSME;2013;36;1;24,6;82,05;475,2915526;82,11;regular
PP17000700024;PP17;7;PP177;8696;PIMO;2013;36;6;18,8;83,34;277,5911269;86,04;regular
PP17000700025;PP17;7;PP177;27;ABLA;2013;36;1;17;90,51;226,9800692;82,99;regular
PP17000700026;PP17;7;PP177;443;PSME;2013;36;1;18,4;88,35;265,9044022;95,85;regular
PP17000800001;PP17;8;PP178;9665;PSME;2013;36;1;41,8;82,25;1372,279087;67,75;regular
PP17000800002;PP17;8;PP178;9666;PICO;2013;36;1;26,6;83,65;555,7163245;69,5;regular
PP17000800003;PP17;8;PP178;9667;PICO;2013;36;1;29,1;85,25;665,0830187;71;regular
PP17000800004;PP17;8;PP178;9668;PSME;2013;36;1;41;87,8;1320,254313;67;regular
PP17000800005;PP17;8;PP178;9670;PSME;2013;36;1;20,7;83,55;336,535259;66,35;regular
PP17000800006;PP17;8;PP178;9671;PICO;2013;36;1;30;92,1;706,8583471;73,15;regular
PP17000800007;PP17;8;PP178;9672;PIMO;2013;36;1;47,6;96,65;1779,523743;70,55;regular
PP17000800008;PP17;8;PP178;9673;PIEN;2013;36;1;36;95,45;1017,87602;70,15;regular
PP17000800009;PP17;8;PP178;9675;PIEN;2013;36;1;24;94,2;452,3893421;69,25;regular
PP17000800010;PP17;8;PP178;9676;PSME;2013;36;1;45,9;98,25;1654,684705;67,3;regular
PP17000800011;PP17;8;PP178;9677;TSME;2013;36;1;23,8;98,15;444,8809357;63;regular
PP17000800012;PP17;8;PP178;9678;PSME;2013;36;1;24;88,95;452,3893421;63,65;regular
PP17000800013;PP17;8;PP178;9679;PSME;2013;36;1;22;85,6;380,1327111;64;regular
PP17000800014;PP17;8;PP178;9680;ABLA;2013;36;6;18,4;76,05;265,9044022;61,75;regular
PP17000800015;PP17;8;PP178;9681;PIMO;1987;10;6;17,3;81,87;235,0618163;60,41;regular
PP17000800016;PP17;8;PP178;9682;PSME;2013;36;1;36,3;89,25;1034,911306;62;regular
PP17000800017;PP17;8;PP178;9683;PIMO;2013;36;6;21,7;94,2;369,8361412;60,6;regular
PP17000800018;PP17;8;PP178;9684;TSME;2008;31;6;17,8;97,75;248,8455541;61,75;regular
PP17000800019;PP17;8;PP178;9685;PICO;2013;36;6;38,6;95,6;1170,211848;54,4;regular
PP17000800020;PP17;8;PP178;9686;ABLA;1995;18;6;19,3;94,1;292,5529619;58,7;regular
PP17000800021;PP17;8;PP178;9687;ABLA;2002;25;6;22;95,45;380,1327111;53,3;regular
PP17000800022;PP17;8;PP178;9688;PSME;2013;36;1;43,5;99;1486,169675;57,45;regular
PP17000800023;PP17;8;PP178;9690;TSHE;2013;36;1;17,7;87,95;246,0573906;54,5;regular
PP17000800024;PP17;8;PP178;9691;PICO;1987;10;6;18,2;80,97;260,1552876;54,85;regular
PP17000800025;PP17;8;PP178;9692;PIMO;1987;10;6;26,4;77,18;547,391104;55,96;regular
PP17000800026;PP17;8;PP178;8452;ABLA;2013;36;1;19,4;89,93;295,5924528;60,66;regular
PP17000800027;PP17;8;PP178;9826;PIMO;2008;31;6;16,1;93,47;203,5830579;69,58;regular
PP17000800028;PP17;8;PP178;9866;PICO;2013;36;1;17,2;87,53;232,3521927;61,51;regular
PP17000800029;PP17;5;PP175;485;PIMO;2017;40;1;17;64,47490067;226,9800692;76,33941964;regular
PP17000800030;PP17;8;PP178;781;TSHE;2013;36;2;16,8;96,63;221,6707776;69,03;regular
PP17000800031;PP17;8;PP178;782;TSHE;2013;36;2;17,4;96,63;237,787148;68,93;regular
PP17000800032;PP17;8;PP178;783;ABLA;2013;36;2;17,6;84,36;243,2849351;74,52;regular
PP17000900001;PP17;9;PP179;9669;TSHE;2013;36;1;16,6;98,6;216,4243179;48,25;regular
PP17000900002;PP17;9;PP179;9696;PIMO;1990;13;6;16,9;93;224,3175694;48,76;regular
PP17000900003;PP17;9;PP179;9697;PIEN;2013;36;1;30,4;97;725,8335667;49,65;regular
PP17000900004;PP17;9;PP179;9698;TSHE;2013;36;1;11,1;97,5;96,76890771;49;small
PP17000900005;PP17;9;PP179;9699;TSHE;2013;36;1;11,5;98,45;103,8689071;47,5;small
PP17000900006;PP17;9;PP179;9700;ABLA;2013;36;1;15,5;91,55;188,6919088;45,35;regular
PP17000900007;PP17;9;PP179;9701;PIEN;2013;36;1;16,4;87,8;211,24069;48,5;regular
PP17000900008;PP17;9;PP179;9702;TSHE;2013;36;1;9,9;88,25;76,97687399;47,15;small
PP17000900009;PP17;9;PP179;9703;TSHE;2013;36;1;15,2;87;181,4583917;47,25;regular
PP17000900010;PP17;9;PP179;9704;TSHE;2013;36;1;8,6;87,9;58,08804816;46,25;small
PP17000900011;PP17;9;PP179;9705;ABLA;2013;36;1;18,3;88;263,0219909;45,1;regular
PP17000900012;PP17;9;PP179;9706;PSME;2013;36;1;20;85,55;314,1592654;48,35;regular
PP17000900013;PP17;9;PP179;9707;PSME;2013;36;1;40,8;86;1307,405199;49,5;regular
PP17000900014;PP17;9;PP179;9708;PSME;2013;36;1;27,2;85,25;581,0689772;48,25;regular
PP17000900015;PP17;9;PP179;9709;PIMO;2008;31;6;16,5;84,55;213,82465;46;regular
PP17000900016;PP17;9;PP179;9710;PIMO;2008;31;6;15;82,3;176,7145868;49,1;regular
PP17000900017;PP17;9;PP179;9711;PSME;2013;36;1;11,9;79;111,2202339;45,25;small
PP17000900018;PP17;9;PP179;9712;PICO;2013;36;6;20,7;79,65;336,535259;42,8;regular
PP17000900019;PP17;9;PP179;9713;PSME;2013;36;1;23,9;80,5;448,6272849;42,2;regular
PP17000900020;PP17;9;PP179;9714;PIMO;2008;31;6;18,4;84,2;265,9044022;41,3;regular
PP17000900021;PP17;9;PP179;9715;PIMO;2002;25;6;23,8;81,95;444,8809357;40,45;regular
PP17000900022;PP17;9;PP179;9716;PIMO;1990;13;6;12,4;87,59;120,7628216;40,69;small
PP17000900024;PP17;9;PP179;9718;TSHE;1995;18;6;11;89,43;95,03317777;41,69;small
PP17000900025;PP17;9;PP179;9719;PSME;2013;36;1;12,6;88,25;124,6898124;44;small
PP17000900026;PP17;9;PP179;9720;PIEN;2013;36;1;29,3;87,65;674,2564693;44,4;regular
PP17000900027;PP17;9;PP179;9721;PIEN;2013;36;1;26,9;93,35;568,321965;42,45;regular
PP17000900028;PP17;9;PP179;9722;PSME;2013;36;1;37,5;93,9;1104,466167;41,85;regular
PP17000900029;PP17;9;PP179;9723;ALRU;2013;36;1;24,7;94;479,1635655;44,5;regular
PP17000900030;PP17;9;PP179;9724;ALRU;2013;36;1;11,3;94,1;100,2874915;44,8;small
PP17000900031;PP17;9;PP179;9725;PIEN;2013;36;1;21,3;96,65;356,3272928;43,15;regular
PP17000900032;PP17;9;PP179;9726;PIEN;2013;36;1;10,3;96,9;83,32289115;42,2;small
PP17000900033;PP17;9;PP179;9727;ABLA;2013;36;1;24,6;90,75;475,2915526;40,65;regular
PP17000900034;PP17;9;PP179;9728;POBA;2013;36;1;36,8;93,25;1063,617609;43,45;regular
PP17000900035;PP17;9;PP179;9729;PSME;2013;36;1;25;99,55;490,8738521;35,6;regular
PP17000900036;PP17;9;PP179;9730;PIEN;2013;36;1;14;95,2;153,93804;36,4;small
PP17000900037;PP17;9;PP179;9731;PICO;2013;36;1;29,8;94,45;697,464985;36;regular
PP17000900038;PP17;9;PP179;9732;PIEN;2013;36;1;14;90,9;153,93804;32,5;small
PP17000900039;PP17;9;PP179;9733;PIEN;2013;36;1;18,5;90,45;268,8025214;36,6;regular
PP17000900040;PP17;9;PP179;9734;TSHE;2013;36;1;9;88,95;63,61725124;36,8;small
PP17000900041;PP17;9;PP179;9735;POBA;2013;36;6;21,5;88,6;363,050301;37,45;regular
PP17000900042;PP17;9;PP179;9736;PIMO;2002;25;6;26,3;87,5;543,2520556;39,45;regular
PP17000900043;PP17;9;PP179;9737;TSHE;2013;36;1;15,2;88;181,4583917;39,1;regular
PP17000900044;PP17;9;PP179;9739;TSHE;2013;36;1;15,8;87,2;196,0667975;39;regular
PP17000900045;PP17;9;PP179;9740;PIEN;2002;25;6;10,6;88;88,24733764;38,5;small
PP17000900046;PP17;9;PP179;9741;PIMO;2002;25;6;25,4;87,45;506,7074791;36,55;regular
PP17000900047;PP17;9;PP179;9742;ABAM;2013;36;1;10;86,3;78,53981634;35,5;small
PP17000900048;PP17;9;PP179;9743;PSME;2013;36;1;36;85,25;1017,87602;35,85;regular
PP17000900049;PP17;9;PP179;9744;ABLA;2013;36;1;19;82,35;283,528737;37,25;regular
PP17000900050;PP17;9;PP179;9745;PIMO;2013;36;1;23;76;415,4756284;38,75;regular
PP17000900051;PP17;9;PP179;9746;PSME;2013;36;1;27,5;75,35;593,9573611;38,15;regular
PP17000900052;PP17;9;PP179;9747;TSHE;2013;36;1;9,6;76,4;72,38229474;35,5;small
PP17000900053;PP17;9;PP179;9748;TSHE;2013;36;1;11,5;75,6;103,8689071;35,2;small
PP17000900054;PP17;9;PP179;9749;PICO;2013;36;1;29,3;83,15;674,2564693;32,1;regular
PP17000900055;PP17;9;PP179;9750;PIMO;2013;36;1;19,9;84;311,0255267;31,6;regular
PP17000900056;PP17;9;PP179;9751;ABLA;2013;36;1;19,8;89,15;307,907496;31,5;regular
PP17000900057;PP17;9;PP179;9752;TSHE;2013;36;1;13;88,9;132,7322896;30,65;small
PP17000900058;PP17;9;PP179;9753;PIMO;2013;36;1;26,6;94;555,7163245;39,4;regular
PP17000900059;PP17;9;PP179;9754;POBA;2013;36;1;38,6;93,15;1170,211848;34,55;regular
PP17000900060;PP17;9;PP179;9755;PIEN;2013;36;1;27,1;95,6;576,8042652;33,5;regular
PP17000900061;PP17;9;PP179;9756;ABLA;2008;31;6;12;99,5;113,0973355;32,25;small
PP17000900062;PP17;9;PP179;9757;PIEN;2013;36;1;13,5;99;143,1388153;28,5;small
PP17000900063;PP17;9;PP179;9758;ABLA;2008;31;6;24,5;98,8;471,4352476;26,25;regular
PP17000900064;PP17;9;PP179;9759;ALRU;1990;13;6;8,4;95,95;55,41769441;28,55;small
PP17000900065;PP17;9;PP179;9760;ALRU;1990;13;6;9,9;95,43;76,97687399;28,85;small
PP17000900066;PP17;9;PP179;9761;ALRU;1987;10;6;7,2;95,13;40,71504079;26,78;small
PP17000900067;PP17;9;PP179;9762;ALRU;1990;13;6;9,5;96,94;70,88218425;28,37;small
PP17000900068;PP17;9;PP179;9763;PIEN;2013;36;1;16,5;94;213,82465;29;regular
PP17000900069;PP17;9;PP179;9764;ABAM;2013;36;1;17,5;90,5;240,5281875;27,6;regular
PP17000900070;PP17;9;PP179;9765;PIMO;2013;36;1;15;78,65;176,7145868;26;regular
PP17000900071;PP17;9;PP179;9944;ABLA;2013;36;1;10,8;77,9;91,60884178;25,45;small
PP17000900072;PP17;9;PP179;9945;TSHE;2008;31;6;10,6;76,5;88,24733764;25,95;small
PP17000900073;PP17;9;PP179;9946;ABLA;1984;7;6;10;99,45;78,53981634;34;small
PP17000900074;PP17;9;PP179;6556;ABLA;2013;36;1;9,5;79,5;70,88218425;25,75;small
PP17000900075;PP17;9;PP179;6557;TSHE;1990;13;6;6,2;96,97;30,1907054;24,28;small
PP17000900077;PP17;9;PP179;6559;ABLA;2013;36;1;12,8;95;128,6796351;33,95;small
PP17000900078;PP17;9;PP179;6560;ABLA;2013;36;6;7,6;91,2;45,36459792;34,6;small
PP17000900079;PP17;9;PP179;6561;TSHE;2013;36;1;9;75,4;63,61725124;36;small
PP17000900080;PP17;9;PP179;6562;ALRU;2013;36;1;11;94,55;95,03317777;44,3;small
PP17000900081;PP17;9;PP179;8582;TSHE;2013;36;1;11,5;97,04;103,8689071;42,24;small
PP17000900083;PP17;9;PP179;8587;PIEN;2013;36;1;9,3;98,23;67,92908715;38,34;small
PP17000900084;PP17;9;PP179;8588;TSHE;2013;36;1;7,3;90,65;41,85386813;48,49;small
PP17000900085;PP17;9;PP179;8599;TSHE;2013;36;1;6,5;87,93;33,1830724;45,97;small
PP17000900086;PP17;9;PP179;8600;ALRU;2008;31;6;6,7;99,39;35,25652355;41,37;small
PP17000900087;PP17;9;PP179;8438;PICO;2013;36;1;11,6;79,18;105,6831769;37,13;small
PP17000900088;PP17;9;PP179;460;ABLA;2013;36;1;7,3;90,87;41,85386813;48,01;small
PP17000900089;PP17;9;PP179;462;PICO;2013;36;1;6,7;87,42;35,25652355;28,09;small
