dbcode;entity;tree_id;psp_studyid;stand_id;plot;quarter;species;tag;year;tree_status;dbh;dbh_code;canopy_class;tree_vigor;crown_ratio;main_stem;rooting;crown_pct;tree_pct;lean_angle;sampledate;check_notes;db_notes;new_mapping
TV010;2;AB08000200003;MRRS;AB08;2;0;PSME;4020;2017;1;73,3;G;U;1;NA;1;1;100;100;10;27.08.2017 00:00;WtchBrm;;
TV010;2;AB08000200004;MRRS;AB08;2;0;THPL;4021;1978;1;43;G;I;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200004;MRRS;AB08;2;0;THPL;4021;1984;1;43,6;G;I;2;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200004;MRRS;AB08;2;0;THPL;4021;1990;1;44,2;G;I;1;50;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200004;MRRS;AB08;2;0;THPL;4021;1995;1;44,6;G;I;1;55;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200004;MRRS;AB08;2;0;THPL;4021;2002;1;45,7;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200004;MRRS;AB08;2;0;THPL;4021;2008;1;46,5;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200004;MRRS;AB08;2;0;THPL;4021;2012;1;47,5;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200004;MRRS;AB08;2;0;THPL;4021;2017;1;48,5;G;U;1;NA;1;1;100;100;10;27.08.2017 00:00;BlScrp;;
TV010;2;AB08000200005;MRRS;AB08;2;0;TSHE;4022;1978;1;42,8;G;C;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200005;MRRS;AB08;2;0;TSHE;4022;1984;1;43,6;G;C;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200005;MRRS;AB08;2;0;TSHE;4022;1990;1;44,4;G;C;1;70;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200005;MRRS;AB08;2;0;TSHE;4022;1995;1;45,3;G;C;1;70;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200005;MRRS;AB08;2;0;TSHE;4022;2002;1;46,2;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200005;MRRS;AB08;2;0;TSHE;4022;2008;1;46,5;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200005;MRRS;AB08;2;0;TSHE;4022;2012;1;47,4;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200005;MRRS;AB08;2;0;TSHE;4022;2017;1;48;G;U;1;NA;1;1;100;100;5;27.08.2017 00:00;Miseltoe;;
TV010;2;AB08000200006;MRRS;AB08;2;0;TSHE;4023;1978;1;66,5;G;D;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200006;MRRS;AB08;2;0;TSHE;4023;1984;1;67,9;G;D;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200006;MRRS;AB08;2;0;TSHE;4023;1990;1;68,5;G;D;1;60;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200006;MRRS;AB08;2;0;TSHE;4023;1995;1;69,3;G;D;1;35;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200006;MRRS;AB08;2;0;TSHE;4023;2002;1;70,6;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200006;MRRS;AB08;2;0;TSHE;4023;2008;1;71,1;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200006;MRRS;AB08;2;0;TSHE;4023;2012;1;71,8;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200006;MRRS;AB08;2;0;TSHE;4023;2017;1;72,5;G;U;1;NA;1;1;100;100;5;27.08.2017 00:00;WtchBrm;;
TV010;2;AB08000200007;MRRS;AB08;2;0;TSHE;4024;1978;1;51,9;G;C;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200007;MRRS;AB08;2;0;TSHE;4024;1984;1;52,3;G;C;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200007;MRRS;AB08;2;0;TSHE;4024;1990;1;52,9;G;C;1;30;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200007;MRRS;AB08;2;0;TSHE;4024;1995;1;53,6;G;C;1;60;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200007;MRRS;AB08;2;0;TSHE;4024;2002;1;54,4;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200007;MRRS;AB08;2;0;TSHE;4024;2008;1;55,1;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200007;MRRS;AB08;2;0;TSHE;4024;2012;1;55,7;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200007;MRRS;AB08;2;0;TSHE;4024;2017;1;56,8;G;U;1;NA;1;1;100;100;10;27.08.2017 00:00;;;
TV010;2;AB08000200008;MRRS;AB08;2;0;TSHE;4025;1978;1;21,3;G;I;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200008;MRRS;AB08;2;0;TSHE;4025;1984;1;21,9;G;I;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200008;MRRS;AB08;2;0;TSHE;4025;1990;1;22,2;G;S;1;50;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200008;MRRS;AB08;2;0;TSHE;4025;1995;1;22,9;G;I;1;30;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200008;MRRS;AB08;2;0;TSHE;4025;2002;1;23,8;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200008;MRRS;AB08;2;0;TSHE;4025;2008;1;24,5;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200008;MRRS;AB08;2;0;TSHE;4025;2012;1;25,3;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200008;MRRS;AB08;2;0;TSHE;4025;2017;1;25,5;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;FltTp;;
TV010;2;AB08000200009;MRRS;AB08;2;0;TSHE;4026;1978;1;38,4;G;I;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200009;MRRS;AB08;2;0;TSHE;4026;1984;1;38,7;G;I;2;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200009;MRRS;AB08;2;0;TSHE;4026;1990;1;39,5;G;I;1;30;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200009;MRRS;AB08;2;0;TSHE;4026;1995;1;39,9;G;I;1;20;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200009;MRRS;AB08;2;0;TSHE;4026;2002;1;40,7;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200009;MRRS;AB08;2;0;TSHE;4026;2008;1;41,3;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200009;MRRS;AB08;2;0;TSHE;4026;2012;1;41,8;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200009;MRRS;AB08;2;0;TSHE;4026;2017;1;42;G;U;1;NA;1;1;100;100;5;27.08.2017 00:00;Miseltoe;;
TV010;2;AB08000200010;MRRS;AB08;2;0;TSHE;4027;1978;1;55,3;G;C;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200010;MRRS;AB08;2;0;TSHE;4027;1984;1;56;G;C;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200010;MRRS;AB08;2;0;TSHE;4027;1990;1;56,8;G;C;1;60;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200010;MRRS;AB08;2;0;TSHE;4027;1995;1;57,5;G;C;1;50;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200010;MRRS;AB08;2;0;TSHE;4027;2002;1;58,8;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200010;MRRS;AB08;2;0;TSHE;4027;2008;1;59,5;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200010;MRRS;AB08;2;0;TSHE;4027;2012;1;60,5;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200010;MRRS;AB08;2;0;TSHE;4027;2017;1;61,1;G;U;1;NA;1;1;100;100;10;27.08.2017 00:00;WtchBrm;;
TV010;2;AB08000200011;MRRS;AB08;2;0;TSHE;4028;1978;1;45,1;G;C;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200011;MRRS;AB08;2;0;TSHE;4028;1984;1;45,8;G;C;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200011;MRRS;AB08;2;0;TSHE;4028;1990;1;46,5;G;I;1;75;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200011;MRRS;AB08;2;0;TSHE;4028;1995;1;46,9;G;I;1;50;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200011;MRRS;AB08;2;0;TSHE;4028;2002;1;47,7;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200011;MRRS;AB08;2;0;TSHE;4028;2008;1;48,5;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200011;MRRS;AB08;2;0;TSHE;4028;2012;1;48,8;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200011;MRRS;AB08;2;0;TSHE;4028;2017;1;49,6;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;"Cnks; WtchBrm";;
TV010;2;AB08000200012;MRRS;AB08;2;0;TSHE;4029;1978;1;57,3;G;C;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200012;MRRS;AB08;2;0;TSHE;4029;1984;1;57,6;G;C;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200012;MRRS;AB08;2;0;TSHE;4029;1990;1;58,1;G;C;1;60;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200012;MRRS;AB08;2;0;TSHE;4029;1995;1;58,5;G;C;1;60;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200012;MRRS;AB08;2;0;TSHE;4029;2002;1;59,2;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200012;MRRS;AB08;2;0;TSHE;4029;2008;1;59,9;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200012;MRRS;AB08;2;0;TSHE;4029;2012;1;60,2;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;Mistletoe;;
TV010;2;AB08000200012;MRRS;AB08;2;0;TSHE;4029;2017;1;60,6;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;;;
TV010;2;AB08000200013;MRRS;AB08;2;0;TSHE;4030;1978;1;18;G;I;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200013;MRRS;AB08;2;0;TSHE;4030;1984;1;18,3;G;I;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200013;MRRS;AB08;2;0;TSHE;4030;1990;1;18,8;G;S;1;40;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200013;MRRS;AB08;2;0;TSHE;4030;1995;1;19;G;I;1;30;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200013;MRRS;AB08;2;0;TSHE;4030;2002;1;19,1;V;U;1;NA;1;1;100;100;0;01.08.2002 00:00;DDC;;
TV010;2;AB08000200013;MRRS;AB08;2;0;TSHE;4030;2008;1;19,4;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200013;MRRS;AB08;2;0;TSHE;4030;2012;1;19,5;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;Mistletoe;;
TV010;2;AB08000200014;MRRS;AB08;2;0;TSHE;4031;1978;1;23,4;G;S;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200014;MRRS;AB08;2;0;TSHE;4031;1984;1;23,8;G;S;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200014;MRRS;AB08;2;0;TSHE;4031;1990;1;24,6;G;I;1;75;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200014;MRRS;AB08;2;0;TSHE;4031;1995;1;25,2;G;I;1;60;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200014;MRRS;AB08;2;0;TSHE;4031;2002;1;26,2;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200014;MRRS;AB08;2;0;TSHE;4031;2008;1;27,1;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200014;MRRS;AB08;2;0;TSHE;4031;2012;1;27,3;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200014;MRRS;AB08;2;0;TSHE;4031;2017;1;27,5;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;"WtchBrm; StemSwp";;
TV010;2;AB08000200015;MRRS;AB08;2;0;TSHE;4032;1978;1;68,4;G;D;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200015;MRRS;AB08;2;0;TSHE;4032;1984;1;69,2;G;D;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200015;MRRS;AB08;2;0;TSHE;4032;1990;1;70;G;C;1;60;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000200015;MRRS;AB08;2;0;TSHE;4032;1995;1;71;G;D;1;55;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000200015;MRRS;AB08;2;0;TSHE;4032;2002;1;72,1;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000200015;MRRS;AB08;2;0;TSHE;4032;2008;1;73,4;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000200015;MRRS;AB08;2;0;TSHE;4032;2012;1;74;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200015;MRRS;AB08;2;0;TSHE;4032;2017;1;74,8;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;WtchBrm;;
TV010;2;AB08000200016;MRRS;AB08;2;0;TSHE;4033;1978;1;79,9;G;D;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000200016;MRRS;AB08;2;0;TSHE;4033;1984;1;80,2;G;D;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000200016;MRRS;AB08;2;0;TSHE;4033;1990;1;80,9;G;C;1;70;1;1;100;100;0;01.08.1990 00:00;OOZING WOUNDS;;
TV010;2;AB08000200016;MRRS;AB08;2;0;TSHE;4033;1995;1;81,1;G;C;1;50;1;1;100;100;0;01.08.1995 00:00;STEM LESIONS;;
TV010;2;AB08000200016;MRRS;AB08;2;0;TSHE;4033;2002;1;82,1;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;lesions are probably mistletoe;;
TV010;2;AB08000200016;MRRS;AB08;2;0;TSHE;4033;2008;1;82,6;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;Sign of fungus;;
TV010;2;AB08000200016;MRRS;AB08;2;0;TSHE;4033;2012;1;82,8;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000200016;MRRS;AB08;2;0;TSHE;4033;2017;1;84;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;"WtchBrm; Pitch tubes";;
TV010;2;AB08000200017;MRRS;AB08;2;0;TSHE;131;2008;2;15;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;Near 4032 & 4028;;
TV010;2;AB08000200017;MRRS;AB08;2;0;TSHE;131;2012;1;14,8;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;DDC;;
TV010;2;AB08000200017;MRRS;AB08;2;0;TSHE;131;2017;1;15,1;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;"FltTp; WtchBrm";;
TV010;2;AB08000200018;MRRS;AB08;2;0;TSHE;357;2017;2;17,1;G;I;1;50;1;1;100;100;0;27.08.2017 00:00;from 4026, 6.4 m at 1 deg;;Y
TV010;2;AB08000300001;MRRS;AB08;3;0;TSHE;4034;1978;1;67,2;G;C;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300001;MRRS;AB08;3;0;TSHE;4034;1984;1;67,6;G;C;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300001;MRRS;AB08;3;0;TSHE;4034;1990;1;68,6;G;C;1;70;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300001;MRRS;AB08;3;0;TSHE;4034;1995;1;69;G;C;1;50;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300001;MRRS;AB08;3;0;TSHE;4034;2002;1;70;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300001;MRRS;AB08;3;0;TSHE;4034;2008;1;70,7;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000300001;MRRS;AB08;3;0;TSHE;4034;2012;1;70,9;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000300001;MRRS;AB08;3;0;TSHE;4034;2017;1;71,8;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;WtchBrm;;
TV010;2;AB08000300002;MRRS;AB08;3;0;TSHE;4035;1978;1;61,8;G;C;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300002;MRRS;AB08;3;0;TSHE;4035;1984;1;62,7;G;C;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300002;MRRS;AB08;3;0;TSHE;4035;1990;1;63,5;G;C;1;40;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300002;MRRS;AB08;3;0;TSHE;4035;1995;1;64;G;C;1;40;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300003;MRRS;AB08;3;0;TSHE;4036;1978;1;63,6;G;C;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300003;MRRS;AB08;3;0;TSHE;4036;1984;1;64,4;G;C;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300003;MRRS;AB08;3;0;TSHE;4036;1990;1;64,9;G;C;1;60;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300003;MRRS;AB08;3;0;TSHE;4036;1995;1;65,3;G;C;1;60;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300003;MRRS;AB08;3;0;TSHE;4036;2002;1;65,9;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300004;MRRS;AB08;3;0;TSHE;4037;1978;1;12,8;G;S;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300004;MRRS;AB08;3;0;TSHE;4037;1984;1;13,3;G;S;2;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300004;MRRS;AB08;3;0;TSHE;4037;1990;1;13,6;G;S;1;10;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300004;MRRS;AB08;3;0;TSHE;4037;1995;1;13,8;G;S;1;10;1;1;100;100;0;01.08.1995 00:00;FLAT TOPPED;;
TV010;2;AB08000300004;MRRS;AB08;3;0;TSHE;4037;2002;1;14,1;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300004;MRRS;AB08;3;0;TSHE;4037;2008;1;14,6;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;broken top;;
TV010;2;AB08000300004;MRRS;AB08;3;0;TSHE;4037;2012;1;14,3;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;DDC, mistletoe;;
TV010;2;AB08000300004;MRRS;AB08;3;0;TSHE;4037;2017;1;14,4;G;U;1;NA;1;1;100;100;5;27.08.2017 00:00;;;
TV010;2;AB08000300005;MRRS;AB08;3;0;TSHE;4038;1978;1;40,8;G;I;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300005;MRRS;AB08;3;0;TSHE;4038;1984;1;41,6;G;I;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300005;MRRS;AB08;3;0;TSHE;4038;1990;1;42,9;G;I;1;60;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300005;MRRS;AB08;3;0;TSHE;4038;1995;1;43,8;G;C;1;50;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300005;MRRS;AB08;3;0;TSHE;4038;2002;1;45,4;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300005;MRRS;AB08;3;0;TSHE;4038;2008;1;47,2;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000300005;MRRS;AB08;3;0;TSHE;4038;2012;1;47,5;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000300006;MRRS;AB08;3;0;THPL;4039;1978;1;5,4;G;S;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300006;MRRS;AB08;3;0;THPL;4039;1984;1;6,2;G;S;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300006;MRRS;AB08;3;0;THPL;4039;1990;1;6,5;G;S;1;90;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300006;MRRS;AB08;3;0;THPL;4039;1995;1;6,8;G;S;1;30;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300006;MRRS;AB08;3;0;THPL;4039;2002;1;6,9;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300006;MRRS;AB08;3;0;THPL;4039;2008;1;7,1;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000300006;MRRS;AB08;3;0;THPL;4039;2012;1;7,1;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;DDC;;
TV010;2;AB08000300006;MRRS;AB08;3;0;THPL;4039;2017;1;7,3;G;U;1;NA;1;1;100;100;5;27.08.2017 00:00;;;
TV010;2;AB08000300007;MRRS;AB08;3;0;THPL;4040;1978;1;10,1;G;S;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300007;MRRS;AB08;3;0;THPL;4040;1984;1;11,4;G;S;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300007;MRRS;AB08;3;0;THPL;4040;1990;1;13,3;G;S;1;60;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300007;MRRS;AB08;3;0;THPL;4040;1995;1;14,3;G;S;1;40;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300007;MRRS;AB08;3;0;THPL;4040;2002;1;16,4;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300007;MRRS;AB08;3;0;THPL;4040;2008;1;17,6;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000300007;MRRS;AB08;3;0;THPL;4040;2012;1;18,3;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000300007;MRRS;AB08;3;0;THPL;4040;2017;1;19;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;;;
TV010;2;AB08000300008;MRRS;AB08;3;0;THPL;4041;1978;1;10,1;G;S;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300008;MRRS;AB08;3;0;THPL;4041;1984;1;11,8;G;S;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300008;MRRS;AB08;3;0;THPL;4041;1990;1;13,8;G;S;1;90;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300008;MRRS;AB08;3;0;THPL;4041;1995;1;15,2;G;S;1;50;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300008;MRRS;AB08;3;0;THPL;4041;2002;1;17,4;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300008;MRRS;AB08;3;0;THPL;4041;2008;1;19;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000300008;MRRS;AB08;3;0;THPL;4041;2012;1;19,9;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000300008;MRRS;AB08;3;0;THPL;4041;2017;1;20,6;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;;;
TV010;2;AB08000300009;MRRS;AB08;3;0;THPL;4042;1978;1;13,5;G;S;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300009;MRRS;AB08;3;0;THPL;4042;1984;1;14,8;G;S;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300009;MRRS;AB08;3;0;THPL;4042;1990;1;16,3;G;I;1;90;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300009;MRRS;AB08;3;0;THPL;4042;1995;1;17,5;G;S;1;60;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300009;MRRS;AB08;3;0;THPL;4042;2002;1;19;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300009;MRRS;AB08;3;0;THPL;4042;2008;1;20,3;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000300009;MRRS;AB08;3;0;THPL;4042;2012;1;20,9;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000300009;MRRS;AB08;3;0;THPL;4042;2017;1;21,8;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;;;
TV010;2;AB08000300010;MRRS;AB08;3;0;THPL;4043;1978;1;7,6;G;S;1;NA;1;1;100;100;0;01.07.1978 00:00;;;
TV010;2;AB08000300010;MRRS;AB08;3;0;THPL;4043;1984;1;9;G;S;1;NA;1;1;100;100;0;01.06.1984 00:00;;;
TV010;2;AB08000300010;MRRS;AB08;3;0;THPL;4043;1990;1;10,5;G;S;1;75;1;1;100;100;0;01.08.1990 00:00;;;
TV010;2;AB08000300010;MRRS;AB08;3;0;THPL;4043;1995;1;11,8;G;S;1;30;1;1;100;100;0;01.08.1995 00:00;;;
TV010;2;AB08000300010;MRRS;AB08;3;0;THPL;4043;2002;1;13,3;G;U;1;NA;1;1;100;100;0;01.08.2002 00:00;;;
TV010;2;AB08000300010;MRRS;AB08;3;0;THPL;4043;2008;1;15;G;U;U;NA;1;1;100;100;0;01.07.2008 00:00;;;
TV010;2;AB08000300010;MRRS;AB08;3;0;THPL;4043;2012;1;15,5;G;U;1;NA;1;1;100;100;0;29.08.2012 00:00;;;
TV010;2;AB08000300010;MRRS;AB08;3;0;THPL;4043;2017;1;16,3;G;U;1;NA;1;1;100;100;0;27.08.2017 00:00;;;
TV010;2;AB08000300011;MRRS;AB08;3;0;TSHE;4044;1978;1;24,4;G;I;2;NA;1;1;100;100;0;01.07.1978 00:00;;;
